"iso_a3","country","year","region","income_group","gdp_percap","population","birth_rate","neonat_mortal"
"PRY","Paraguay",2011,"Latin America & Caribbean","Lower middle income",7185.75452722007,6573097,24.106,13
"PRY","Paraguay",2012,"Latin America & Caribbean","Lower middle income",7100.69197799551,6687361,23.922,12.7
"PRY","Paraguay",2013,"Latin America & Caribbean","Lower middle income",8092.5076541033,6802295,23.726,12.3
"PRY","Paraguay",2014,"Latin America & Caribbean","Lower middle income",8424.9630234265,6917579,,
"PYF","French Polynesia",1990,"East Asia & Pacific","High income",,198370,28.308,
"PYF","French Polynesia",1991,"East Asia & Pacific","High income",,202020,27.399,
"PYF","French Polynesia",1992,"East Asia & Pacific","High income",,205269,26.404,
"PYF","French Polynesia",1993,"East Asia & Pacific","High income",,208349,25.382,
"PYF","French Polynesia",1994,"East Asia & Pacific","High income",,211584,24.371,
"PYF","French Polynesia",1995,"East Asia & Pacific","High income",,215200,23.414,
"PYF","French Polynesia",1996,"East Asia & Pacific","High income",,219282,22.54,
"PYF","French Polynesia",1997,"East Asia & Pacific","High income",,223734,21.755,
"PYF","French Polynesia",1998,"East Asia & Pacific","High income",,228380,21.062,
"PYF","French Polynesia",1999,"East Asia & Pacific","High income",,232956,20.465,
"PYF","French Polynesia",2000,"East Asia & Pacific","High income",,237267,19.961,
"PYF","French Polynesia",2001,"East Asia & Pacific","High income",,241276,19.536,
"PYF","French Polynesia",2002,"East Asia & Pacific","High income",,245032,19.164,
"PYF","French Polynesia",2003,"East Asia & Pacific","High income",,248536,18.822,
"PYF","French Polynesia",2004,"East Asia & Pacific","High income",,251811,18.5,
"PYF","French Polynesia",2005,"East Asia & Pacific","High income",,254884,18.194,
"PYF","French Polynesia",2006,"East Asia & Pacific","High income",,257731,17.903,
"PYF","French Polynesia",2007,"East Asia & Pacific","High income",,260361,17.636,
"PYF","French Polynesia",2008,"East Asia & Pacific","High income",,262877,17.393,
"PYF","French Polynesia",2009,"East Asia & Pacific","High income",,265412,17.172,
"PYF","French Polynesia",2010,"East Asia & Pacific","High income",,268065,16.966,
"PYF","French Polynesia",2011,"East Asia & Pacific","High income",,270874,16.77,
"PYF","French Polynesia",2012,"East Asia & Pacific","High income",,273814,16.58,
"PYF","French Polynesia",2013,"East Asia & Pacific","High income",,276831,16.39,
"PYF","French Polynesia",2014,"East Asia & Pacific","High income",,279835,,
"QAT","Qatar",1990,"Middle East & North Africa","High income",,476517,22.605,10
"QAT","Qatar",1991,"Middle East & North Africa","High income",,485129,21.961,9.5
"QAT","Qatar",1992,"Middle East & North Africa","High income",,489606,21.499,8.9
"QAT","Qatar",1993,"Middle East & North Africa","High income",,491996,21.153,8.5
"QAT","Qatar",1994,"Middle East & North Africa","High income",,495106,20.885,8
"QAT","Qatar",1995,"Middle East & North Africa","High income",,501154,20.666,7.7
"QAT","Qatar",1996,"Middle East & North Africa","High income",,512476,20.474,7.4
"QAT","Qatar",1997,"Middle East & North Africa","High income",,529491,20.286,7.1
"QAT","Qatar",1998,"Middle East & North Africa","High income",,550367,20.074,6.8
"QAT","Qatar",1999,"Middle East & North Africa","High income",,572155,19.804,6.6
"QAT","Qatar",2000,"Middle East & North Africa","High income",88962.9141375351,593693,19.421,6.3
"QAT","Qatar",2001,"Middle East & North Africa","High income",91234.4138048681,611808,18.876,6.1
"QAT","Qatar",2002,"Middle East & North Africa","High income",96416.3180213503,629745,18.166,5.9
"QAT","Qatar",2003,"Middle East & North Africa","High income",97070.7331572025,660238,17.311,5.7
"QAT","Qatar",2004,"Middle East & North Africa","High income",108980.723255545,720383,16.341,5.5
"QAT","Qatar",2005,"Middle East & North Africa","High income",106076.428143174,821159,15.319,5.4
"QAT","Qatar",2006,"Middle East & North Africa","High income",117070.828412341,967602,14.323,5.2
"QAT","Qatar",2007,"Middle East & North Africa","High income",119056.873051953,1152459,13.425,5.1
"QAT","Qatar",2008,"Middle East & North Africa","High income",121115.802197161,1359114,12.675,4.9
"QAT","Qatar",2009,"Middle East & North Africa","High income",118723.390605623,1564082,12.093,4.8
"QAT","Qatar",2010,"Middle East & North Africa","High income",125394.875201565,1749713,11.676,4.7
"QAT","Qatar",2011,"Middle East & North Africa","High income",133733.867697428,1910902,11.393,4.5
"QAT","Qatar",2012,"Middle East & North Africa","High income",133341.387970311,2050514,11.179,4.4
"QAT","Qatar",2013,"Middle East & North Africa","High income",135936.788998827,2168673,10.98,4.3
"QAT","Qatar",2014,"Middle East & North Africa","High income",139999.648707143,2267916,,
"ROU","Romania",1990,"Europe & Central Asia","Upper middle income",5192.88324883619,23201835,13.6,16.8
"ROU","Romania",1991,"Europe & Central Asia","Upper middle income",4714.33566844036,23001155,12,16.4
"ROU","Romania",1992,"Europe & Central Asia","Upper middle income",4435.42256673832,22794284,11.4,16.1
"ROU","Romania",1993,"Europe & Central Asia","Upper middle income",4615.8572890607,22763280,11,15.8
"ROU","Romania",1994,"Europe & Central Asia","Upper middle income",4908.37869536996,22730211,10.9,15.5
"ROU","Romania",1995,"Europe & Central Asia","Upper middle income",5380.39287486765,22684270,10.4,15.3
"ROU","Romania",1996,"Europe & Central Asia","Upper middle income",5731.49205508487,22619004,10.2,15
"ROU","Romania",1997,"Europe & Central Asia","Upper middle income",5502.16977875323,22553978,10.5,14.7
"ROU","Romania",1998,"Europe & Central Asia","Upper middle income",5336.87385940867,22507344,10.5,14.3
"ROU","Romania",1999,"Europe & Central Asia","Upper middle income",5340.53284802763,22472040,10.4,13.9
"ROU","Romania",2000,"Europe & Central Asia","Upper middle income",5707.34412378758,22442971,10.4,13.6
"ROU","Romania",2001,"Europe & Central Asia","Upper middle income",6486.82529747149,22131970,10,13.2
"ROU","Romania",2002,"Europe & Central Asia","Upper middle income",7061.77009401641,21730496,9.7,12.8
"ROU","Romania",2003,"Europe & Central Asia","Upper middle income",7746.240911665,21574326,9.8,12.4
"ROU","Romania",2004,"Europe & Central Asia","Upper middle income",8864.75782032417,21451748,10.1,11.9
"ROU","Romania",2005,"Europe & Central Asia","Upper middle income",9524.45713848717,21319685,10.4,11.2
"ROU","Romania",2006,"Europe & Central Asia","Upper middle income",11349.5483101488,21193760,10.4,10.5
"ROU","Romania",2007,"Europe & Central Asia","Upper middle income",13172.0299676228,20882982,10.3,9.8
"ROU","Romania",2008,"Europe & Central Asia","Upper middle income",15694.2698560608,20537875,10.8,9.1
"ROU","Romania",2009,"Europe & Central Asia","Upper middle income",15529.5985389457,20367487,10.9,8.6
"ROU","Romania",2010,"Europe & Central Asia","Upper middle income",16252.2312005374,20246871,10.5,8.1
"ROU","Romania",2011,"Europe & Central Asia","Upper middle income",17362.8878896532,20147528,9.7,7.7
"ROU","Romania",2012,"Europe & Central Asia","Upper middle income",18136.6997268728,20058035,10,7.3
"ROU","Romania",2013,"Europe & Central Asia","Upper middle income",18972.1619500917,19983693,8.8,7.1
"ROU","Romania",2014,"Europe & Central Asia","Upper middle income",19401.3496181683,19910995,,
"RUS","Russian Federation",1990,"Europe & Central Asia","High income",8012.79524035916,148292000,13.4,14.7
"RUS","Russian Federation",1991,"Europe & Central Asia","High income",7844.09614453217,148624000,12.1,14.7
"RUS","Russian Federation",1992,"Europe & Central Asia","High income",6854.08855281393,148689000,10.7,14.8
"RUS","Russian Federation",1993,"Europe & Central Asia","High income",6416.1679959173,148520000,9.4,14.9
"RUS","Russian Federation",1994,"Europe & Central Asia","High income",5736.15835258263,148336000,9.5,15
"RUS","Russian Federation",1995,"Europe & Central Asia","High income",5611.65837798029,148375726,9.3,14.9
"RUS","Russian Federation",1996,"Europe & Central Asia","High income",5515.98516479681,148160042,8.9,14.7
"RUS","Russian Federation",1997,"Europe & Central Asia","High income",5697.31962326724,147915307,8.6,14.5
"RUS","Russian Federation",1998,"Europe & Central Asia","High income",5460.35162941497,147670692,8.8,14.1
"RUS","Russian Federation",1999,"Europe & Central Asia","High income",5914.30041088544,147214392,8.3,13.6
"RUS","Russian Federation",2000,"Europe & Central Asia","High income",6825.41045635342,146596557,8.7,12.9
"RUS","Russian Federation",2001,"Europe & Central Asia","High income",7367.61171902948,145976083,9.1,12.2
"RUS","Russian Federation",2002,"Europe & Central Asia","High income",8029.12265176949,145306046,9.8,11.4
"RUS","Russian Federation",2003,"Europe & Central Asia","High income",9253.57649165382,144648257,10.2,10.6
"RUS","Russian Federation",2004,"Europe & Central Asia","High income",10231.426449768,144067054,10.4,9.8
"RUS","Russian Federation",2005,"Europe & Central Asia","High income",11822.3709000841,143518523,10.2,9
"RUS","Russian Federation",2006,"Europe & Central Asia","High income",14916.1828987257,143049528,10.4,8.3
"RUS","Russian Federation",2007,"Europe & Central Asia","High income",16648.5911073945,142805088,11.3,7.7
"RUS","Russian Federation",2008,"Europe & Central Asia","High income",20163.6116757122,142742350,12,7.2
"RUS","Russian Federation",2009,"Europe & Central Asia","High income",19386.5895275075,142785342,12.3,6.7
"RUS","Russian Federation",2010,"Europe & Central Asia","High income",20497.9587888334,142849449,12.5,6.2
"RUS","Russian Federation",2011,"Europe & Central Asia","High income",22569.8142731808,142960868,12.6,5.9
"RUS","Russian Federation",2012,"Europe & Central Asia","High income",24063.4266804442,143201676,13.3,5.6
"RUS","Russian Federation",2013,"Europe & Central Asia","High income",25032.9498943919,143506911,13.2,5.3
"RUS","Russian Federation",2014,"Europe & Central Asia","High income",25635.8511574432,143819569,,
"RWA","Rwanda",1990,"Sub-Saharan Africa","Low income",553.050547889256,7214696,47.561,38.5
"RWA","Rwanda",1991,"Sub-Saharan Africa","Low income",576.346317819892,6973664,46.452,39.3
"RWA","Rwanda",1992,"Sub-Saharan Africa","Low income",664.968078498518,6545100,45.489,40.2
"RWA","Rwanda",1993,"Sub-Saharan Africa","Low income",674.96560408805,6066268,44.718,41.3
"RWA","Rwanda",1994,"Sub-Saharan Africa","Low income",363.178677472436,5728464,44.143,46.2
"RWA","Rwanda",1995,"Sub-Saharan Africa","Low income",507.068561429981,5663838,43.714,45.5
"RWA","Rwanda",1996,"Sub-Saharan Africa","Low income",556.045986860737,5929575,43.339,43.4
"RWA","Rwanda",1997,"Sub-Saharan Africa","Low income",590.05191069948,6470628,42.916,44.6
"RWA","Rwanda",1998,"Sub-Saharan Africa","Low income",585.988444463465,7169658,42.38,44.7
"RWA","Rwanda",1999,"Sub-Saharan Africa","Low income",584.363112411815,7853015,41.722,43.9
"RWA","Rwanda",2000,"Sub-Saharan Africa","Low income",605.541379484959,8395577,40.983,42.7
"RWA","Rwanda",2001,"Sub-Saharan Africa","Low income",645.032592951434,8760003,40.238,40.8
"RWA","Rwanda",2002,"Sub-Saharan Africa","Low income",724.600047476221,8987523,39.574,38.5
"RWA","Rwanda",2003,"Sub-Saharan Africa","Low income",738.3845398966,9126167,39.048,36
"RWA","Rwanda",2004,"Sub-Saharan Africa","Low income",800.148335352409,9254379,38.665,33.5
"RWA","Rwanda",2005,"Sub-Saharan Africa","Low income",866.58562609367,9429457,38.401,31.1
"RWA","Rwanda",2006,"Sub-Saharan Africa","Low income",952.320693557613,9660946,38.203,29
"RWA","Rwanda",2007,"Sub-Saharan Africa","Low income",1023.77828572265,9928143,37.998,27
"RWA","Rwanda",2008,"Sub-Saharan Africa","Low income",1126.91738309011,10222961,37.728,25.4
"RWA","Rwanda",2009,"Sub-Saharan Africa","Low income",1171.49998119691,10529668,37.37,24
"RWA","Rwanda",2010,"Sub-Saharan Africa","Low income",1236.46478558109,10836732,36.914,22.8
"RWA","Rwanda",2011,"Sub-Saharan Africa","Low income",1323.51815700208,11144315,36.37,21.5
"RWA","Rwanda",2012,"Sub-Saharan Africa","Low income",1425.58070896102,11457801,35.773,20.7
"RWA","Rwanda",2013,"Sub-Saharan Africa","Low income",1473.60794725802,11776522,35.158,20.1
"RWA","Rwanda",2014,"Sub-Saharan Africa","Low income",1556.459832621,12100049,,
"SAU","Saudi Arabia",1990,"Middle East & North Africa","High income",23062.0747905492,16206078,35.702,20.7
"SAU","Saudi Arabia",1991,"Middle East & North Africa","High income",25170.0754029513,16739895,34.778,19.3
"SAU","Saudi Arabia",1992,"Middle East & North Africa","High income",26118.2608091765,17263613,33.903,18.1
"SAU","Saudi Arabia",1993,"Middle East & North Africa","High income",26001.8750292913,17758096,33.073,17
"SAU","Saudi Arabia",1994,"Middle East & North Africa","High income",26087.1678017743,18197011,32.283,16.1
"SAU","Saudi Arabia",1995,"Middle East & North Africa","High income",26152.5502012234,18567343,31.508,15.2
"SAU","Saudi Arabia",1996,"Middle East & North Africa","High income",27120.6324542274,18848350,30.717,14.5
"SAU","Saudi Arabia",1997,"Middle East & North Africa","High income",27984.4996229723,19060850,29.883,13.8
"SAU","Saudi Arabia",1998,"Middle East & North Africa","High income",28754.9594768972,19282965,28.997,13.2
"SAU","Saudi Arabia",1999,"Middle East & North Africa","High income",28477.7142891534,19620692,28.065,12.8
"SAU","Saudi Arabia",2000,"Middle East & North Africa","High income",29748.2550726455,20144584,27.112,12.4
"SAU","Saudi Arabia",2001,"Middle East & North Africa","High income",29498.9241778278,20891594,26.174,11.9
"SAU","Saudi Arabia",2002,"Middle East & North Africa","High income",28707.1279623036,21825217,25.29,11.6
"SAU","Saudi Arabia",2003,"Middle East & North Africa","High income",30105.3769274291,22852333,24.487,11.3
"SAU","Saudi Arabia",2004,"Middle East & North Africa","High income",32396.7307801094,23839231,23.776,11.1
"SAU","Saudi Arabia",2005,"Middle East & North Africa","High income",34629.5418645347,24690067,23.158,10.9
"SAU","Saudi Arabia",2006,"Middle East & North Africa","High income",36671.2329094805,25371936,22.62,10.7
"SAU","Saudi Arabia",2007,"Middle East & North Africa","High income",39065.9794511044,25915624,22.135,10.4
"SAU","Saudi Arabia",2008,"Middle East & North Africa","High income",42450.7179144506,26366358,21.675,10.2
"SAU","Saudi Arabia",2009,"Middle East & North Africa","High income",42856.5383533122,26796375,21.224,9.9
"SAU","Saudi Arabia",2010,"Middle East & North Africa","High income",44675.3720914032,27258387,20.774,9.7
"SAU","Saudi Arabia",2011,"Middle East & North Africa","High income",49229.7725339303,27761728,20.321,9.4
"SAU","Saudi Arabia",2012,"Middle East & North Africa","High income",51829.6542797546,28287855,19.864,9.2
"SAU","Saudi Arabia",2013,"Middle East & North Africa","High income",52992.8625599751,28828870,19.402,8.8
"SAU","Saudi Arabia",2014,"Middle East & North Africa","High income",54606.5684841442,29369428,,
"SDN","Sudan",1990,"Sub-Saharan Africa","Lower middle income",1133.09964389734,20008804,41.743,41
"SDN","Sudan",1991,"Sub-Saharan Africa","Lower middle income",1222.41625055909,20840825,41.634,40.7
"SDN","Sudan",1992,"Sub-Saharan Africa","Lower middle income",1292.51230196558,21771781,41.525,40.4
"SDN","Sudan",1993,"Sub-Saharan Africa","Lower middle income",1341.54448821119,22745490,41.392,40
"SDN","Sudan",1994,"Sub-Saharan Africa","Lower middle income",1342.32696859656,23683211,41.224,39.7
"SDN","Sudan",1995,"Sub-Saharan Africa","Lower middle income",1410.35658638016,24529722,41.022,39.4
"SDN","Sudan",1996,"Sub-Saharan Africa","Lower middle income",1478.66143012111,25263021,40.793,39
"SDN","Sudan",1997,"Sub-Saharan Africa","Lower middle income",1617.81349143446,25903704,40.551,38.5
"SDN","Sudan",1998,"Sub-Saharan Africa","Lower middle income",1660.29905659094,26491253,40.303,38.1
"SDN","Sudan",1999,"Sub-Saharan Africa","Lower middle income",1691.48401849773,27085465,40.044,37.6
"SDN","Sudan",2000,"Sub-Saharan Africa","Lower middle income",1789.71969722463,27729798,39.762,37.1
"SDN","Sudan",2001,"Sub-Saharan Africa","Lower middle income",1895.65775646951,28434810,39.436,36.5
"SDN","Sudan",2002,"Sub-Saharan Africa","Lower middle income",1991.36254627792,29186427,39.056,35.9
"SDN","Sudan",2003,"Sub-Saharan Africa","Lower middle income",2126.73600694788,29973979,38.616,35.3
"SDN","Sudan",2004,"Sub-Saharan Africa","Lower middle income",2206.12144186699,30778572,38.121,34.8
"SDN","Sudan",2005,"Sub-Saharan Africa","Lower middle income",2378.69124830365,31585871,37.582,34.2
"SDN","Sudan",2006,"Sub-Saharan Africa","Lower middle income",2622.468251011,32397535,37.016,33.7
"SDN","Sudan",2007,"Sub-Saharan Africa","Lower middle income",2917.9755476581,33218250,36.444,33.1
"SDN","Sudan",2008,"Sub-Saharan Africa","Lower middle income",3117.90403427799,34040065,35.886,32.6
"SDN","Sudan",2009,"Sub-Saharan Africa","Lower middle income",3154.59754536431,34853178,35.352,32.1
"SDN","Sudan",2010,"Sub-Saharan Africa","Lower middle income",3215.55804662767,35652002,34.85,31.6
"SDN","Sudan",2011,"Sub-Saharan Africa","Lower middle income",3524.36343410361,36430923,34.379,31
"SDN","Sudan",2012,"Sub-Saharan Africa","Lower middle income",3925.64037800812,37195349,33.931,30.5
"SDN","Sudan",2013,"Sub-Saharan Africa","Lower middle income",4032.56990352567,37964306,33.499,29.9
"SDN","Sudan",2014,"Sub-Saharan Africa","Lower middle income",4130.3883772216,38764090,,
"SEN","Senegal",1990,"Sub-Saharan Africa","Lower middle income",1199.90380874293,7514110,43.533,41.5
"SEN","Senegal",1991,"Sub-Saharan Africa","Lower middle income",1232.89420282805,7749606,43.059,41.2
"SEN","Senegal",1992,"Sub-Saharan Africa","Lower middle income",1238.10644546704,7990968,42.593,41.2
"SEN","Senegal",1993,"Sub-Saharan Africa","Lower middle income",1246.06332706486,8234586,42.142,41.4
"SEN","Senegal",1994,"Sub-Saharan Africa","Lower middle income",1236.15519962983,8475766,41.712,41.6
"SEN","Senegal",1995,"Sub-Saharan Africa","Lower middle income",1293.63764512068,8711528,41.314,41.9
"SEN","Senegal",1996,"Sub-Saharan Africa","Lower middle income",1309.37359959436,8940298,40.958,42.1
"SEN","Senegal",1997,"Sub-Saharan Africa","Lower middle income",1339.85654276286,9164050,40.646,42.1
"SEN","Senegal",1998,"Sub-Saharan Africa","Lower middle income",1400.10640185278,9387783,40.379,42
"SEN","Senegal",1999,"Sub-Saharan Africa","Lower middle income",1475.66336191026,9618564,40.153,41.6
"SEN","Senegal",2000,"Sub-Saharan Africa","Lower middle income",1518.9442507423,9861679,39.961,40.8
"SEN","Senegal",2001,"Sub-Saharan Africa","Lower middle income",1583.39230991909,10119118,39.794,39.8
"SEN","Senegal",2002,"Sub-Saharan Africa","Lower middle income",1576.02959170664,10390050,39.64,38.4
"SEN","Senegal",2003,"Sub-Saharan Africa","Lower middle income",1669.33977329942,10673535,39.489,36.8
"SEN","Senegal",2004,"Sub-Saharan Africa","Lower middle income",1767.25579463323,10967568,39.335,35.2
"SEN","Senegal",2005,"Sub-Saharan Africa","Lower middle income",1874.84256719411,11270826,39.182,33.5
"SEN","Senegal",2006,"Sub-Saharan Africa","Lower middle income",1926.66025936859,11582925,39.042,31.9
"SEN","Senegal",2007,"Sub-Saharan Africa","Lower middle income",2019.46641782448,11904974,38.918,30.4
"SEN","Senegal",2008,"Sub-Saharan Africa","Lower middle income",2076.67639359731,12238791,38.808,28.8
"SEN","Senegal",2009,"Sub-Saharan Africa","Lower middle income",2083.89120493304,12586827,38.697,27.4
"SEN","Senegal",2010,"Sub-Saharan Africa","Lower middle income",2137.5608677657,12950564,38.561,26
"SEN","Senegal",2011,"Sub-Saharan Africa","Lower middle income",2163.27688343848,13330737,38.369,24.9
"SEN","Senegal",2012,"Sub-Saharan Africa","Lower middle income",2212.5428849633,13726021,38.1,23.9
"SEN","Senegal",2013,"Sub-Saharan Africa","Lower middle income",2257.13339415597,14133280,37.746,23
"SEN","Senegal",2014,"Sub-Saharan Africa","Lower middle income",2311.9066180625,14548171,,
"SGP","Singapore",1990,"East Asia & Pacific","High income",22179.7118647287,3047100,18.4,4
"SGP","Singapore",1991,"East Asia & Pacific","High income",23764.2515676505,3135100,17.3,3.4
"SGP","Singapore",1992,"East Asia & Pacific","High income",25258.4413197048,3230700,17,3
"SGP","Singapore",1993,"East Asia & Pacific","High income",28122.1414534496,3313500,17,2.7
"SGP","Singapore",1994,"East Asia & Pacific","High income",30875.4164185557,3419000,16.4,2.4
"SGP","Singapore",1995,"East Asia & Pacific","High income",32724.7963427689,3524500,15.7,2.3
"SGP","Singapore",1996,"East Asia & Pacific","High income",34404.862813195,3670700,16,2.2
"SGP","Singapore",1997,"East Asia & Pacific","High income",36644.233383692,3796000,12.7,2.1
"SGP","Singapore",1998,"East Asia & Pacific","High income",35007.6892631978,3927200,13.2,1.9
"SGP","Singapore",1999,"East Asia & Pacific","High income",37409.8003204494,3958700,12.8,1.8
"SGP","Singapore",2000,"East Asia & Pacific","High income",40949.545283975,4027900,11.8,1.7
"SGP","Singapore",2001,"East Asia & Pacific","High income",40380.1351280668,4138000,11.8,1.5
"SGP","Singapore",2002,"East Asia & Pacific","High income",42338.0153546148,4176000,11.4,1.4
"SGP","Singapore",2003,"East Asia & Pacific","High income",45768.2762787014,4114800,10.5,1.3
"SGP","Singapore",2004,"East Asia & Pacific","High income",50875.749223566,4166700,10.3,1.2
"SGP","Singapore",2005,"East Asia & Pacific","High income",55134.2076745713,4265800,10.2,1.2
"SGP","Singapore",2006,"East Asia & Pacific","High income",59957.2529746932,4401400,10.3,1.2
"SGP","Singapore",2007,"East Asia & Pacific","High income",64421.3634554472,4588600,10,1.2
"SGP","Singapore",2008,"East Asia & Pacific","High income",63394.3055623961,4839400,10.2,1.1
"SGP","Singapore",2009,"East Asia & Pacific","High income",61603.7932728995,4987600,9.9,1.1
"SGP","Singapore",2010,"East Asia & Pacific","High income",70598.3197748094,5076700,9.3,1.1
"SGP","Singapore",2011,"East Asia & Pacific","High income",74949.0683680959,5183700,9.5,1.1
"SGP","Singapore",2012,"East Asia & Pacific","High income",76988.0979902503,5312400,10.1,1.1
"SGP","Singapore",2013,"East Asia & Pacific","High income",80295.0277953198,5399200,9.3,1.1
"SGP","Singapore",2014,"East Asia & Pacific","High income",82763.3576508157,5469700,,
"SLB","Solomon Islands",1990,"East Asia & Pacific","Lower middle income",1158.60026496922,311849,39.996,16.1
"SLB","Solomon Islands",1991,"East Asia & Pacific","Lower middle income",1233.77641234318,320764,39.531,15.8
"SLB","Solomon Islands",1992,"East Asia & Pacific","Lower middle income",1382.30778541888,329984,39.028,15.5
"SLB","Solomon Islands",1993,"East Asia & Pacific","Lower middle income",1430.26788800028,339490,38.508,15.2
"SLB","Solomon Islands",1994,"East Asia & Pacific","Lower middle income",1550.42712024809,349250,37.984,15
"SLB","Solomon Islands",1995,"East Asia & Pacific","Lower middle income",1665.30892919253,359236,37.476,14.8
"SLB","Solomon Islands",1996,"East Asia & Pacific","Lower middle income",1675.34621941569,369439,37.002,14.7
"SLB","Solomon Islands",1997,"East Asia & Pacific","Lower middle income",1633.40929048675,379861,36.573,14.6
"SLB","Solomon Islands",1998,"East Asia & Pacific","Lower middle income",1634.83239854511,390493,36.196,14.6
"SLB","Solomon Islands",1999,"East Asia & Pacific","Lower middle income",1607.26400765989,401323,35.873,14.6
"SLB","Solomon Islands",2000,"East Asia & Pacific","Lower middle income",1371.66256283724,412336,35.607,14.7
"SLB","Solomon Islands",2001,"East Asia & Pacific","Lower middle income",1256.87023789584,423529,35.397,14.7
"SLB","Solomon Islands",2002,"East Asia & Pacific","Lower middle income",1208.05503893479,434880,35.227,14.8
"SLB","Solomon Islands",2003,"East Asia & Pacific","Lower middle income",1278.55581929385,446335,35.073,14.9
"SLB","Solomon Islands",2004,"East Asia & Pacific","Lower middle income",1343.47203101769,457827,34.915,15
"SLB","Solomon Islands",2005,"East Asia & Pacific","Lower middle income",1426.11901363944,469306,34.724,15
"SLB","Solomon Islands",2006,"East Asia & Pacific","Lower middle income",1534.63857973974,480745,34.473,14.9
"SLB","Solomon Islands",2007,"East Asia & Pacific","Lower middle income",1651.62993362124,492148,34.146,14.8
"SLB","Solomon Islands",2008,"East Asia & Pacific","Lower middle income",1762.69622653563,503541,33.74,14.6
"SLB","Solomon Islands",2009,"East Asia & Pacific","Lower middle income",1654.5771750864,514964,33.254,14.4
"SLB","Solomon Islands",2010,"East Asia & Pacific","Lower middle income",1751.22125968412,526447,32.698,14.1
"SLB","Solomon Islands",2011,"East Asia & Pacific","Lower middle income",1975.12480000163,537997,32.086,13.8
"SLB","Solomon Islands",2012,"East Asia & Pacific","Lower middle income",2059.87054714649,549598,31.45,13.5
"SLB","Solomon Islands",2013,"East Asia & Pacific","Lower middle income",2108.94272403424,561231,30.816,13.2
"SLB","Solomon Islands",2014,"East Asia & Pacific","Lower middle income",2127.85741349027,572865,,
"SLE","Sierra Leone",1990,"Sub-Saharan Africa","Low income",861.989834764602,4042678,44.356,57.3
"SLE","Sierra Leone",1991,"Sub-Saharan Africa","Low income",909.252364479422,4053257,44.109,57.1
"SLE","Sierra Leone",1992,"Sub-Saharan Africa","Low income",757.183927542442,4031730,43.936,56.9
"SLE","Sierra Leone",1993,"Sub-Saharan Africa","Low income",793.787998164983,3991434,43.831,56.7
"SLE","Sierra Leone",1994,"Sub-Saharan Africa","Low income",802.91797379943,3951544,43.782,56.4
"SLE","Sierra Leone",1995,"Sub-Saharan Africa","Low income",758.786206815186,3927105,43.781,56.1
"SLE","Sierra Leone",1996,"Sub-Saharan Africa","Low income",787.672625462708,3919708,43.814,55.7
"SLE","Sierra Leone",1997,"Sub-Saharan Africa","Low income",752.417783919034,3928313,43.856,55.2
"SLE","Sierra Leone",1998,"Sub-Saharan Africa","Low income",767.603034106162,3961869,43.879,54.7
"SLE","Sierra Leone",1999,"Sub-Saharan Africa","Low income",750.926855734139,4030443,43.857,54.1
"SLE","Sierra Leone",2000,"Sub-Saharan Africa","Low income",797.478960982356,4139757,43.756,53.5
"SLE","Sierra Leone",2001,"Sub-Saharan Africa","Low income",729.922434640061,4295667,43.546,52.8
"SLE","Sierra Leone",2002,"Sub-Saharan Africa","Low income",894.701056464593,4493047,43.222,52.1
"SLE","Sierra Leone",2003,"Sub-Saharan Africa","Low income",951.624393302074,4712763,42.787,51.4
"SLE","Sierra Leone",2004,"Sub-Saharan Africa","Low income",995.059147290964,4928175,42.249,50.7
"SLE","Sierra Leone",2005,"Sub-Saharan Africa","Low income",1031.44821981336,5119895,41.628,50
"SLE","Sierra Leone",2006,"Sub-Saharan Africa","Low income",1087.67818115661,5280909,40.951,49.3
"SLE","Sierra Leone",2007,"Sub-Saharan Africa","Low income",1176.50661220202,5416015,40.253,48.6
"SLE","Sierra Leone",2008,"Sub-Saharan Africa","Low income",1237.81893336294,5532139,39.564,47.9
"SLE","Sierra Leone",2009,"Sub-Saharan Africa","Low income",1262.08900615121,5641182,38.905,47.2
"SLE","Sierra Leone",2010,"Sub-Saharan Africa","Low income",1319.88429347754,5751976,38.283,46.5
"SLE","Sierra Leone",2011,"Sub-Saharan Africa","Low income",1399.81526067517,5865491,37.697,45.8
"SLE","Sierra Leone",2012,"Sub-Saharan Africa","Low income",1610.57064469343,5978727,37.134,45.1
"SLE","Sierra Leone",2013,"Sub-Saharan Africa","Low income",1926.9704802625,6092075,36.583,44.3
"SLE","Sierra Leone",2014,"Sub-Saharan Africa","Low income",2053.39503719898,6205382,,
"SLV","El Salvador",1990,"Latin America & Caribbean","Lower middle income",2878.85503847222,5344226,31.761,18.5
"SLV","El Salvador",1991,"Latin America & Caribbean","Lower middle income",3035.03287177312,5425293,31.285,17.9
"SLV","El Salvador",1992,"Latin America & Caribbean","Lower middle income",3286.37615969795,5511138,30.813,17.2
"SLV","El Salvador",1993,"Latin America & Caribbean","Lower middle income",3556.89469669636,5597322,30.328,16.5
"SLV","El Salvador",1994,"Latin America & Caribbean","Lower middle income",3797.80869637369,5677743,29.811,15.8
"SLV","El Salvador",1995,"Latin America & Caribbean","Lower middle income",4074.58753077344,5748013,29.221,15.1
"SLV","El Salvador",1996,"Latin America & Caribbean","Lower middle income",4177.05201083007,5806750,28.513,14.4
