"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"PA","PAN","Panama",2007,13202.6561245637,3453675,21.64,12.1,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2008,14523.0430191712,3516204,21.46,11.7,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2009,14554.8307892599,3579215,21.285,11.4,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2006,11691.2612474523,3391666,21.83,12.4,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1998,7946.94336166359,2912316,24.044,15.1,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1999,8211.45845465982,2971196,23.758,14.8,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2000,8454.71615839044,3030328,23.452,14.5,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2001,8522.9418309566,3089648,23.139,14.2,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2002,8683.41251973238,3149188,22.832,13.8,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2003,9044.71151912508,3209048,22.543,13.5,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2004,9802.6587521839,3269356,22.278,13.1,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1990,5097.45441862074,2470947,26.255,17.3,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1991,5646.97527302274,2523118,25.891,16.8,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1992,6121.18399434878,2575954,25.562,16.5,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1993,6473.31947556544,2629580,25.272,16.2,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1994,6661.82573399034,2684116,25.016,16,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2010,15311.0291308516,3642687,21.102,11.1,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2011,17099.8188262158,3706483,20.902,10.7,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2012,18806.5630239468,3770624,20.678,10.4,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2013,20111.9512166907,3835437,20.429,10,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2014,21167.1767869797,3901315,20.155,9.7,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2015,22237.0930469827,3968487,19.863,9.4,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2016,23195.8111318552,4037078,19.562,9.1,"Latin America & Caribbean","High income"
"PA","PAN","Panama",2017,24472.0098497445,4106771,19.263,8.8,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1995,6780.32416984168,2739668,24.781,15.7,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1996,7040.64124827697,2796291,24.55,15.5,"Latin America & Caribbean","High income"
"PA","PAN","Panama",1997,7470.84028296796,2853913,24.308,15.3,"Latin America & Caribbean","High income"
"PE","PER","Peru",1990,3409.3029835199,22071433,30.677,28,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1994,4191.26016148253,23851408,27.486,23.6,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1991,3530.68130849747,22522378,29.929,27,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1992,3522.12081203668,22966818,29.136,25.9,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1993,3723.09046106844,23408131,28.316,24.8,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2011,10626.0771337578,29264318,20.109,9.5,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2012,11400.3357325305,29506788,19.617,9.2,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2013,12169.1200775919,29773987,19.185,8.9,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2014,12561.2185698171,30090359,18.827,8.6,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2015,12945.2515909503,30470734,18.544,8.3,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2016,13404.2222149468,30926032,18.323,7.9,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2017,13772.2901725032,31444297,18.134,7.6,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2004,6171.59813586745,27624213,22.32,12.7,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2005,6705.08808027926,27866145,22.204,12.1,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2006,7365.73661936942,28102056,22.052,11.6,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2007,8140.97968178412,28333052,21.828,11,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1995,4511.59389842465,24299160,26.667,22.3,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1996,4636.04752136048,24753824,25.877,20.9,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1997,4930.38787618942,25210954,25.132,19.6,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1998,4879.8168535421,25658062,24.448,18.3,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",1999,4943.3117680062,26078293,23.839,17.1,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2000,5115.127918645,26459944,23.328,16.1,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2001,5193.02465320875,26799285,22.935,15.2,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2002,5500.92408990353,27100968,22.65,14.1,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2003,5778.61205891476,27372226,22.453,13.4,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2008,8984.07945744973,28562317,21.512,10.6,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2009,9078.55665684968,28792655,21.103,10.2,"Latin America & Caribbean","Upper middle income"
"PE","PER","Peru",2010,9869.07041630084,29027674,20.621,9.8,"Latin America & Caribbean","Upper middle income"
"PF","PYF","French Polynesia",1993,,210642,25.558,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1990,,199905,28.411,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1991,,203726,27.528,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1992,,207245,26.558,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1997,,226866,21.984,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1998,,231570,21.29,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1999,,236221,20.687,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2000,,240686,20.172,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2001,,244931,19.732,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2002,,248972,19.342,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2003,,252703,18.98,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2004,,255992,18.636,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2005,,258780,18.301,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2006,,261010,17.975,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1994,,214197,24.568,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1995,,218071,23.626,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",1996,,222322,22.763,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2008,,264061,17.365,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2009,,265254,17.079,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2010,,266455,16.801,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2011,,267698,16.53,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2012,,268998,16.263,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2013,,270328,15.998,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2014,,271705,15.736,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2015,,273124,15.473,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2016,,274575,15.209,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2017,,276103,14.946,,"East Asia & Pacific","High income"
"PF","PYF","French Polynesia",2007,,262721,17.662,,"East Asia & Pacific","High income"
"PG","PNG","Papua New Guinea",2004,2176.5822279012,6354245,32.539,27.6,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2005,2335.09315476099,6494903,32.142,27.2,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1994,2264.31554077217,5065661,34.55,30.3,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1995,2182.9039313409,5187060,34.577,30.1,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1996,2337.46854649587,5314248,34.581,29.9,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1997,2229.39740242412,5446641,34.539,29.6,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1998,2116.99671712996,5581762,34.432,29.3,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1999,2135.98051090442,5716161,34.25,29,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2000,2081.39414082676,5847586,33.993,28.7,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2001,2079.29394815299,5974629,33.671,28.5,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2002,2065.95229067559,6098621,33.31,28.2,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2003,2106.76179109937,6223377,32.93,27.9,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2017,4269.43124398009,8438029,27.364,22.5,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1991,1592.08045130693,4725547,34.644,31.1,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2006,2404.68338702444,6646895,31.734,26.9,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2007,2678.19494066838,6808514,31.313,26.5,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2008,2656.81990212359,6976201,30.876,26.2,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2009,2791.80196552362,7144776,30.431,25.8,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2010,3039.77734759451,7310507,29.985,25.4,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2011,3069.74205973674,7472200,29.546,25,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2012,3205.91300092382,7631002,29.123,24.6,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2013,3318.67091030897,7788379,28.721,24.1,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2014,3761.47550972897,7946731,28.344,23.7,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2015,4080.17338632061,8107775,27.993,23.3,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",2016,4208.78220971797,8271760,27.669,22.9,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1990,1439.20433379776,4615839,34.813,31.4,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1992,1811.45248660718,4836217,34.558,30.8,"East Asia & Pacific","Lower middle income"
"PG","PNG","Papua New Guinea",1993,2141.9351744737,4949051,34.534,30.5,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1990,2604.51710607687,61895160,33.02,19.2,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2007,4877.47273855633,89405482,26.307,15.5,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2008,5093.57833426654,90901965,25.841,15.3,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2009,5106.39920581329,92414158,25.422,15.2,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2010,5468.30550688589,93966780,25.024,15,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2011,5689.76094098301,95570047,24.602,14.9,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2012,6081.93666665174,97212638,24.12,14.7,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2013,6514.66717106267,98871552,23.562,14.6,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2014,6930.76446315448,100513138,22.935,14.5,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2015,7313.4098049604,102113212,22.273,14.3,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2016,7784.13669907134,103663927,21.623,14.1,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2017,8340.33133072608,105173264,21.036,13.8,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2003,3736.35569189357,83051971,28.436,16.3,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1991,2611.22597382641,63454786,32.587,18.7,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1992,2615.23612675917,65020116,32.162,18.2,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1993,2669.24797658731,66593904,31.754,17.8,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1994,2779.62457639381,68180859,31.369,17.5,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1995,2902.43669311078,69784088,31.016,17.2,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1996,3057.48534686133,71401749,30.7,16.9,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1997,3198.50535871616,73030884,30.415,16.8,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1998,3145.17373002437,74672014,30.148,16.7,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",1999,3217.64720644069,76325927,29.887,16.6,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2000,3361.32584939356,77991755,29.606,16.6,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2001,3459.88594598148,79672873,29.279,16.5,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2002,3566.98383997021,81365258,28.89,16.4,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2004,4013.77434321899,84710542,27.922,16.1,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2005,4255.37529778477,86326250,27.372,15.9,"East Asia & Pacific","Lower middle income"
"PH","PHL","Philippines",2006,4531.98625186561,87888675,26.823,15.7,"East Asia & Pacific","Lower middle income"
"PK","PAK","Pakistan",1990,1983.0024052485,107647921,41.222,64.8,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1994,2342.06452514693,120362762,39.053,66.2,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1995,2440.61060812782,123776839,38.375,65.6,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1996,2532.65345142601,127349290,37.66,64.9,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1997,2528.82639590595,131057431,36.919,63.9,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1998,2548.87734167435,134843233,36.168,62.7,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1999,2607.20395277536,138624621,35.424,61.4,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2000,2706.43252048045,142343578,34.703,60,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2001,2750.39467519253,145978402,34.019,58.7,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2002,2815.1161406174,149549700,33.376,57.3,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2003,2936.7701255442,153093373,32.781,56,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1991,2092.95845464355,110778648,40.784,65.4,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1992,2242.20900678117,113911126,40.267,66,"South Asia","Lower middle income"
"PK","PAK","Pakistan",1993,2272.33241094725,117086685,39.687,66.3,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2006,3670.48181817157,164022627,31.332,52.3,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2007,3862.10058805405,167808105,30.96,51.5,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2008,3914.61195238469,171648986,30.631,50.7,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2009,3966.56521909687,175525609,30.339,50.1,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2010,3988.65685610922,179424641,30.082,49.4,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2011,4094.52711205909,183340592,29.86,48.6,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2012,4228.51300071067,187281475,29.667,47.8,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2013,4398.38122962956,191262919,29.491,46.8,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2014,4593.96424012856,195306825,29.318,45.9,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2015,4762.29672087027,199426964,29.124,44.9,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2016,4975.65439476224,203627284,28.888,44,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2004,3164.24342166446,156664697,32.239,54.7,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2005,3433.22361277101,160304008,31.755,53.4,"South Asia","Lower middle income"
"PK","PAK","Pakistan",2017,5249.2063652526,207896686,28.599,43,"South Asia","Lower middle income"
"PL","POL","Poland",1992,6183.52512100098,38363667,13.4,10.5,"Europe & Central Asia","High income"
"PL","POL","Poland",1993,6549.98361492105,38461408,12.9,10.5,"Europe & Central Asia","High income"
"PL","POL","Poland",1994,7029.08137168522,38542652,12.5,10.3,"Europe & Central Asia","High income"
"PL","POL","Poland",1996,8254.59649533598,38624370,11.1,8.8,"Europe & Central Asia","High income"
"PL","POL","Poland",1997,8922.21852807081,38649660,10.7,7.8,"Europe & Central Asia","High income"
"PL","POL","Poland",1998,9471.45612200293,38663481,10.2,6.9,"Europe & Central Asia","High income"
"PL","POL","Poland",1995,7664.95502871434,38594998,11.2,9.7,"Europe & Central Asia","High income"
"PL","POL","Poland",2000,10652.936809633,38258629,9.9,5.8,"Europe & Central Asia","High income"
"PL","POL","Poland",2001,11101.9604779552,38248076,9.6,5.4,"Europe & Central Asia","High income"
"PL","POL","Poland",2002,11781.070885883,38230364,9.3,5.2,"Europe & Central Asia","High income"
"PL","POL","Poland",1999,10022.3953632385,38660271,9.9,6.3,"Europe & Central Asia","High income"
"PL","POL","Poland",2004,13341.0999992516,38182222,9.3,4.8,"Europe & Central Asia","High income"
"PL","POL","Poland",2005,13895.9235416906,38165445,9.5,4.6,"Europe & Central Asia","High income"
"PL","POL","Poland",2006,15142.1848735363,38141267,9.8,4.4,"Europe & Central Asia","High income"
"PL","POL","Poland",2007,16787.9702463152,38120560,10.2,4.2,"Europe & Central Asia","High income"
"PL","POL","Poland",2008,18310.4432086685,38125759,10.9,4,"Europe & Central Asia","High income"
"PL","POL","Poland",2009,19246.4486754828,38151603,10.9,3.8,"Europe & Central Asia","High income"
"PL","POL","Poland",2010,21048.3305213108,38042794,10.9,3.6,"Europe & Central Asia","High income"
"PL","POL","Poland",2011,22850.6388460286,38063255,10.2,3.4,"Europe & Central Asia","High income"
"PL","POL","Poland",2012,23833.2097049187,38063164,10.1,3.2,"Europe & Central Asia","High income"
"PL","POL","Poland",2013,24719.2475053521,38040196,9.7,3.1,"Europe & Central Asia","High income"
"PL","POL","Poland",2014,25612.2578311438,38011735,9.9,3,"Europe & Central Asia","High income"
"PL","POL","Poland",2015,26856.0650555563,37986412,9.7,2.9,"Europe & Central Asia","High income"
"PL","POL","Poland",2003,12257.1448668074,38204570,9.2,5,"Europe & Central Asia","High income"
"PL","POL","Poland",1990,6175.62429910028,38110782,14.4,11.1,"Europe & Central Asia","High income"
"PL","POL","Poland",1991,5915.54058861551,38246193,14.3,10.7,"Europe & Central Asia","High income"
"PL","POL","Poland",2016,27735.3508495019,37970087,10.1,2.9,"Europe & Central Asia","High income"
"PL","POL","Poland",2017,29930.9917768016,37974826,10.6,2.8,"Europe & Central Asia","High income"
"PR","PRI","Puerto Rico",2004,31141.0560484161,3826878,13.16,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2005,31518.484697033,3821362,12.96,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2006,32150.4883295147,3805214,12.41,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2007,32821.8996097173,3782995,11.86,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2008,33036.5258112277,3760866,11.79,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2009,32816.9461058232,3740410,11.72,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2010,33229.9230346065,3721525,11.3,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2011,34195.6510701376,3678732,11.1,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2012,35286.0592128462,3634488,10.6,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2013,36207.6795433843,3593077,10.1,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2014,37053.7532001542,3534874,9.7,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2002,27384.7836192058,3823701,13.7,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2003,27890.7834131649,3826095,13.1,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2017,39006.3905970833,3325001,7.3,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1991,15147.6482914597,3562110,18.1,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1992,16095.7251230114,3585176,17.8,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1993,17097.758987233,3615497,17.9,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1994,18025.6329137185,3649237,17.5,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1995,19063.8593371323,3683103,17,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1996,19640.5027179175,3724655,16.9,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1997,20760.3555731483,3759430,16.2,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1998,22028.1591750792,3781101,15.7,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1999,23432.9692287989,3800081,15.6,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2000,24672.3375620185,3810605,15.59,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2015,37715.3618556278,3473166,9,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2016,38383.0357566328,3406495,8.3,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",1990,14423.7870226178,3537000,18.5,,"Latin America & Caribbean","High income"
"PR","PRI","Puerto Rico",2001,26748.0132877693,3818774,14.59,,"Latin America & Caribbean","High income"
"PS","PSE","West Bank and Gaza",1990,,1978248,45.22,21.8,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1991,,2068845,44.86,21.2,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1993,,2262676,44.14,20,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1994,2321.69707416161,2366298,43.78,19.5,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1995,2427.9245864108,2474666,43.42,18.9,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1992,,2163591,44.5,20.6,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1997,2668.89159064596,2706518,42.7,17.6,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1998,3007.94907384751,2776568,42.1,17,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1999,3220.68746332944,2848431,41.4,16.5,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",1996,2392.84012430877,2587997,43.06,18.2,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2016,4967.18788158128,4367088,30.572,11.4,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2017,5117.75456253195,4454805,29.905,11.1,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2002,2297.57233489821,3075373,39.6,15.5,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2003,2600.92883281033,3154969,38.8,15.2,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2004,2872.85441688443,3236626,38.1,14.8,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2005,3199.43113355032,3320396,37.3,14.4,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2006,3087.76191132811,3406334,36.7,14,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2007,3294.4110274246,3494496,35.855,13.6,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2008,3465.97872760407,3591977,33.903,13.2,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2009,3695.02388646271,3689099,33.754,12.9,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2010,3937.23991344868,3786161,33.564,12.6,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2011,4405.77857347918,3882986,33.291,12.4,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2012,4656.12617625395,3979998,32.921,12.2,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2000,2934.99453029732,2922153,40.9,16.1,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2001,2651.48522966936,2997784,40.2,15.8,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2015,4799.10538708987,4270092,31.246,11.7,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2013,4728.00920569197,4076708,32.45,12,"Middle East & North Africa","Lower middle income"
"PS","PSE","West Bank and Gaza",2014,4697.28679698209,4173398,31.885,11.9,"Middle East & North Africa","Lower middle income"
"PT","PRT","Portugal",1991,12721.1619511167,9960235,11.7,6.6,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1992,13163.0321686384,9952494,11.5,6.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1995,14385.5945212971,10026176,10.7,4.6,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1996,14902.564078651,10063945,11,4.3,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1993,13183.4332399167,9964675,11.4,5.5,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1994,13558.343144824,9991525,10.9,5.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1999,17723.4633156481,10217828,11.4,3.6,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2000,18886.9110659257,10289898,11.7,3.4,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1997,15791.049245885,10108977,11.2,4,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1998,16691.5572483911,10160196,11.2,3.8,"Europe & Central Asia","High income"
"PT","PRT","Portugal",1990,11762.8749767621,9983218,11.7,7.2,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2004,21475.6371954788,10483861,10.4,2.6,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2005,22739.5896603865,10503330,10.4,2.4,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2006,24655.3616564886,10522288,10,2.2,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2007,25705.9484926415,10542964,9.7,2.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2008,26631.5639632704,10558177,9.9,2.1,"Europe & Central Asia","High income"
