"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"2162016",-122.316813532,37.909885742,2005,"0710","1","2","4","21",0,1,"A",,,,,,1800,7,"C","C","A","RT 80","CARLSON BL",400,"W","-","2005-12-12",9370,"2005-07-19",1655,"17297",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.92,"H","-","E","N",2,"A","-",22106,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2171058",-122.373694342,37.9554862976,2005,"0710","5","5","2","08",0,1,"B",,,,,,900,7,"E","J","A","RICHMOND PKY","GERTRUDE AV",528,"N","N","2005-12-19",9370,"2005-07-22",618,"01788",,"1","5","0","3",,"2","010","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2171059",-122.397587052,37.932399209,2005,"0710","1","3","4","07",0,1,"A",,,,,,900,7,"B","C","A","RT 58010TH ST","MARINE ST",1056,"W","N","2006-02-09",9370,"2005-07-20",815,"01353",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",5.66,"H","-","E","N",2,"A","-",21658,"A","M","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2182211",-122.339207641,37.921439729,2005,"0710","1","1","3","07",0,2,"A",,,,,,1800,7,"C","C","A","RT 580","ERLANDSON ST",1584,"W","N","2006-01-23",9370,"2005-07-18",1605,"01396",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",2.39,"H","-","E","Y",2,"A","-",21658,"A","F","A","H","-","A","D","1","Y","A","01",0,2,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2186077",-122.323119803,37.92827887,2005,"0710","1","7","2","03",0,1,"A",,,,,,1800,7,"C","C","A","RT 80","CUTTING BL",10,"E","N","2005-12-15",9370,"2005-07-31",1735,"17089",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",2.188,"R","1","W","N",2,"A","-",22350,,"N","A","H","-","A","A","6","Y","A","01",1,0,0,0,0,0,0,0,0,"T","-","RICHMOND","CONTRA COSTA","CA",0,0
"2188901",-122.390070523,37.930457991,2005,"0710","1","4","3","08",0,2,"A",,,,,,1500,8,"B","C","A","RT 580","MARINE ST",120,"E","N","2006-02-03",9370,"2005-08-04",1210,"01353",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",5.41,"H","-","E","Y",2,"A","-",22107,,"N","A","H","-","A","D","1","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2198281",-122.316229016,37.983763998,2005,"0710","1","7","4","08",0,3,"A",,,,,,600,7,"E","I","A","RT 80","RICHMOND PKY",1056,"W","N","2005-12-09",9370,"2005-07-31",427,"17682",,"3","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.54,"H","-","W","Y",2,"A","-",22107,,"N","A","H","-","C","D","6","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203044",-122.348573172,37.9384651184,2005,"0710","0","2","4","12",0,4,"A",,,,,,1500,7,"D","C","A","BARRETT","22ND ST",0,,"Y","2005-12-06",710,"2005-07-12",1435,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","D",,0,0,4,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203051",-122.368983174,37.9308738708,2005,"0710","0","7","4","03",0,1,"A",,,,,,1200,7,"A","I","A","S 1ST ST","OHIO AV",0,,"Y","2005-12-06",710,"2005-07-24",1055,"1384",,"5","5","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203052",-122.347493173,37.9461898804,2005,"0710","0","5","4","08",0,1,"B",,,,,,2100,7,"C","C","A","23RD ST","LINCOLN AV",75,"N","N","2005-12-06",710,"2005-07-15",1911,"1380",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","B","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203055",-122.346140269,37.9367485046,2005,"0710","0","4","4","08",0,2,"C",,,,,,1800,6,"D","C","A","24TH ST","NEVIN AV",5,"N","N","2005-11-08",710,"2005-06-16",1530,"1260","34","5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"Y",2,"A","-",22100,"B","N","B","H","-","A","D","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203059",-122.348603172,37.9357566833,2005,"0710","0","7","4","12",0,1,"A",,,,,,1500,7,"C","C","A","MACDONALD AV","22ND ST",0,,"Y","2005-12-06",710,"2005-07-24",1245,"1400",,"5","5","0","0",,"0","009","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","M","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203076",-122.323523165,37.9141159058,2005,"0710","0","1","4","12",0,1,"A",,,,,,1500,7,"D","C","A","CARLSON BL","BAYVIEW AV",0,,"Y","2005-12-06",710,"2005-07-18",1237,"1357",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203084",-122.332943176,37.9907951355,2005,"0710","0","4","4","04",0,2,"A",,,,,,1800,7,"C","C","A","RICHMOND PKY","SAN PABLO AV",0,,"Y","2005-12-13",710,"2005-07-14",1710,"1119",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"N","A","H","-","A","A","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203088",-122.322758819,37.9825286865,2005,"0710","0","3","4","04",0,1,"A",,,,,,1500,6,"C","C","A","BLUME DR","KLOSE WY",200,"N","N","2005-11-08",710,"2005-06-29",1242,"1200",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21703,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203100",-122.363962221,37.9309043884,2005,"0710","0","7","3","08",0,1,"A",,"Y",,,,2500,7,"C","G","A","6TH ST","OHIO AV",15,"N","N","2005-12-06",710,"2005-07-03",2500,"1033",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"F","A","H","-","A","A","0","Y","A",,0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203108",-122.329953808,37.933177948,2005,"0710","0","5","4","21",0,2,"A",,,,,,2100,7,"H","E","A","42ND ST","MACDONALD AV",38,"S","N","2005-12-06",710,"2005-07-22",1920,"1292",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","A","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203112",-122.350014949,37.9324836731,2005,"0710","0","5","3","09",0,1,"A",,"Y",,,,1500,7,"G","G","A","CHANSLOR AV","20TH ST",135,"E","N","2005-12-06",710,"2005-07-15",1435,"1233",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"A","F","A","H","-","A","A","0","Y","L",,0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2203120",-122.339873169,37.9252357483,2005,"0710","0","5","4","09",0,2,"A",,,,,,1800,7,"D","C","A","CUTTING BL","SPRING ST",0,,"Y","2005-12-07",710,"2005-07-08",1750,"1270",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207156",-122.32301086,37.9254493713,2005,"0710","0","5","4","07",0,1,"A",,,,,,1500,9,"B","C","A","CUTTING BL","S 50TH",95,"W","N","2006-05-04",710,"2005-09-02",1200,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21658,"A","N","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207808",-122.349313173,37.9427566528,2005,"0710","0","5","2","12",0,1,"A",,,,,"Y",1200,8,"D","C","A","BURBECK AV","21ST ST",0,,"Y","2006-01-21",710,"2005-08-19",1040,"1400","1040","5","5","0","0",,"0","009","-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,,"F","A","H","-","A","A","0","Y","A",,1,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207809",-122.330683168,37.9254150391,2005,"0710","0","7","4","-",0,1,"A",,"Y",,,,2400,8,"D","G","A","S 41ST ST","CUTTING BL",0,,"Y","2006-01-21",710,"2005-08-21",2251,"1220",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",0,,"N","A","H","-","C","A","0","Y","L",,0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207810",-122.333153174,37.9783744812,2005,"0710","0","1","4","09",0,4,"B",,,,,,1800,8,"D","C","A","HILLTOP DR","ROBERT H MILLER DR",0,,"Y","2006-01-24",710,"2005-08-15",1705,"306",,"5","5","0","0",,"0","012","-","N",,0,0,,,0,,,,"Y",2,"A","-",21800,"D","N","A","H","-","A","B","0","Y","-",,0,0,4,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207811",-122.361853174,37.9356651306,2005,"0710","0","5","4","12",0,2,"A",,,,,,1800,8,"D","C","A","MACDONALD AV","8TH ST",0,,"N","2006-01-24",710,"2005-08-19",1704,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207818",-122.342123175,37.9733848572,2005,"0710","0","2","4","01",0,1,"A",,,,,"Y",1200,8,"D","C","A","LANCASTER AV","DEL CAMINO ST",0,,"Y","2006-01-21",710,"2005-08-02",1053,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","F","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207823",-122.336475085,37.9911308289,2005,"0710","0","4","4","03",0,3,"A",,,,,,1800,8,"D","C","A","ATLAS RD","RICHMOND PKY",34,"N","N","2006-01-24",710,"2005-08-04",1550,"1376",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",4,"A","-",22350,,"N","A","H","-","A","A","0","Y","-","-",0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207828",-122.356183173,37.9383544922,2005,"0710","0","4","3","17",0,2,"A",,,,,,900,7,"D","C","A","MARINA WY","BARRETT AV",0,,"-","2005-12-17",710,"2005-07-28",735,"1382",,"5","5","0","0",,"0","009","-","N",,0,0,,,0,,,,"Y",2,"A","-",21451,"A","N","A","H","-","A","A","0","Y","A",,0,2,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207829",0,0,2005,"0710","0","1","3","05",0,1,"A",,,,,,1200,9,"E","I","A","REGATTA BL","MEEKER AV",202,"S","N","2006-01-27",710,"2005-09-05",1111,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","A","H","-","A","D","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207830",-122.357359978,37.9472503662,2005,"0710","0","6","4","08",0,1,"A",,,,,,1800,9,"D","C","A","13TH ST","COALINGA",57,"S","N","2006-01-27",710,"2005-09-03",1500,"1402",,"5","5","0","0",,"0","009","-","N",,0,0,,,0,,,,"Y",2,"A","-",22102,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207831",-122.348613171,37.9252052307,2005,"0710","0","2","4","08",0,1,"A",,"Y",,,,1800,8,"G","G","A","S 22ND ST","CUTTING BL",0,,"Y","2006-01-20",710,"2005-08-30",1655,"408",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207834",-122.345739084,37.9355010986,2005,"0710","0","5","4","21",0,2,"A",,,,,,1500,9,"C","E","A","MACDONALD AV","25TH ST",75,"W","N","2006-01-27",710,"2005-09-02",1442,"1402",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"M","A","H","-","A","D","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207835",0,0,2005,"0710","0","4","3","03",0,1,"A",,,,,,2400,9,"A","I","A","RICHMOND PKY","HILLTOP DR",2640,"W","N","2006-01-27",710,"2005-09-01",2320,"1224",,"5","5","0","0",,"0","013","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","C","D","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207845",-122.347513172,37.9422531128,2005,"0710","0","3","4","10",0,1,"A","Y",,,,,1500,8,"G","B","B","23RD ST","CLINTON AV",0,,"Y","2006-02-02",710,"2005-08-03",1330,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","-","-",0,0,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207847",-122.318836883,37.9874839783,2005,"0710","0","7","4","03",0,1,"A",,,,,,2100,8,"A","I","A","RICHMOND PKY","BLUME DR",528,"W","N","2006-01-20",710,"2005-08-14",1939,"1220",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207852",-122.346479132,37.9356079102,2005,"0710","0","6","2","11",0,1,"A","Y",,,,,2100,8,"G","B","D","MACDONALD AV","24TH ST",28,"W","N","2006-01-05",710,"2005-08-27",1940,"1357",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"B","N","A","H","-","A","A","0","Y","N",,1,0,0,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207853",0,0,2005,"0710","0","6","4","03",0,1,"A",,,,,,1500,8,"E","I","A","GARVIN AV","IFO GARVIN AV 2919",0,,"-","2006-01-05",710,"2005-08-27",1400,"1412",,"5","5","0","0",,"0","011","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207856",-122.290642863,37.9750900269,2005,"0710","0","3","4","05",0,1,"A",,,,,,1500,8,"E","I","A","VALLEY VIEW RD","FLEETWOOD DR",147,"S","N","2006-01-05",710,"2005-08-24",1424,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207858",-122.360033173,37.9341049194,2005,"0710","0","3","3","09",0,1,"A",,,,,,1500,8,"D","C","A","HARBOR WY","BISSELL",0,,"Y","2006-01-05",710,"2005-08-24",1200,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21801,,"F","A","H","-","A","A","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207861",-122.366103176,37.9464263916,2005,"0710","0","1","3","03",0,1,"A",,,,,,2100,8,"E","I","A","RICHMOND PKY","HENSLEY ST",0,,"Y","2006-01-05",710,"2005-08-15",1900,"1376",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","A","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207864",-122.334561545,37.9498748779,2005,"0710","0","5","3","12",0,2,"A",,,,,,1800,8,"D","C","A","RHEEM AV","34TH ST",12,"E","N","2006-02-02",710,"2005-08-05",1642,"1415",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,,"N","A","H","-","A","D","0","Y","A",,0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207866",-122.365819706,37.9418182373,2005,"0710","0","1","4","04",0,1,"A",,"Y",,,,1800,8,"C","G","A","4TH ST","4TH ST 664",0,,"-","2006-02-14",710,"2005-08-22",1715,"1407",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"F","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2207871",-122.351425151,37.935749054,2005,"0710","0","1","3","05",0,2,"A",,,,,,1200,8,"E","I","A","MACDONALD AV","20TH ST",246,"W","N","2006-02-02",710,"2005-08-22",1131,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","A","H","-","A","D","0","Y","-",,0,2,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212908",-122.365151844,37.9519691467,2005,"0710","0","7","4","21",0,1,"B","Y",,,,,2100,8,"A","B","F","SANFORD AV","FILBERT AV",525,"E","N","2006-01-04",710,"2005-08-07",1928,"1220",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"F","A","H","-","A","A","0","Y","-","-",0,0,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212912",-122.327403168,37.9328536987,2005,"0710","0","2","4","07",0,1,"A",,,,,,1500,8,"B","C","A","MACDONALD AV","45TH ST",0,,"Y","2006-01-05",710,"2005-08-02",1304,"1412",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212916",-122.328363173,37.9764938354,2005,"0710","0","2","4","07",0,1,"A",,,,,,1800,8,"B","C","A","HILLTOP DR","SHANE DR",0,,"Y","2006-01-05",710,"2005-08-02",1540,"1242",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212920",-122.328521014,37.9425468445,2005,"0710","0","2","4","04",0,1,"A",,,,,,1800,7,"C","C","A","SAN PABLO AV","SOLANO AV",200,"N","N","2005-12-03",710,"2005-07-19",1706,"1118",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212928",-122.344589037,37.9353408813,2005,"0710","0","3","4","03",0,1,"A",,,,,,1500,8,"C","C","A","MACDONALD AV","CIVIC CENTER",10,"E","N","2006-01-06",710,"2005-08-03",1200,"1329",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","D",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212940",-122.367863174,37.9308738708,2005,"0710","0","6","3","12",0,3,"A",,,,,,2100,7,"D","C","A","OHIO AV","S 2ND ST",0,,"Y","2005-12-03",710,"2005-07-23",1914,"1314",,"5","5","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,,"N","A","H","-","A","A","0","Y","A",,0,1,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212944",-122.355829948,37.9252243042,2005,"0710","0","7","4","08",0,1,"A",,,"Y",,,1500,7,"B","C","A","CUTTING BL","MARINA WY S",24,"E","N","2005-12-21",710,"2005-07-31",1358,"1345",,"5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"F","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212948",-122.330668157,37.9472885132,2005,"0710","0","7","4","-",0,1,"A",,,,,,2400,7,"E","I","A","MCBRYDE","SAN PABLO AV",30,"E","Y","2005-12-13",710,"2005-07-31",2300,"1282",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"Y",1,"A","-",0,,"N","A","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212952",-122.333413779,37.9254493713,2005,"0710","0","4","4","05",0,1,"A",,"Y",,,"Y",2100,7,"D","G","A","S 38TH ST","CUTTING BL",9,"N","N","2005-12-03",710,"2005-07-28",1937,"1281",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21650,"1","N","A","H","-","B","D","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212960",-122.34380317,37.9266166687,2005,"0710","0","3","3","09",0,8,"A",,,,"Y",,1500,7,"D","C","A","VIRGINIA AV","S 27TH ST",0,,"N","2005-11-07",710,"2005-07-27",1208,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",21803,"A","N","A","A","-","A","A","0","Y","D",,0,1,7,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2212965",-122.37377756,37.9615478516,2005,"0710","0","1","3","07",0,1,"A",,,,,,1500,7,"C","E","A","RICHMOND PKY","PITTSBURG AV",600,"S","N","2005-12-06",710,"2005-07-25",1355,"1412",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2215013",-122.314992595,37.985786168,2005,"0710","1","4","4","03",0,2,"A",,,,,,2100,8,"C","C","A","RT 80","RICHMOND PKY",500,"W","N","2006-02-03",9370,"2005-08-11",1830,"17089",,"2","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.65,"H","-","E","Y",3,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2217098",-122.38930021,37.930090689,2005,"0710","1","2","4","08",0,1,"A",,,,,,2400,8,"E","I","A","RT 580","CASTRO ST",1056,"W","N","2006-02-23",9370,"2005-08-30",2322,"17378",,"3","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",5.37,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","D","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2218876",-122.378032587,37.927290925,2005,"0710","1","1","4","08",0,1,"A",,,,,,1800,8,"E","I","A","RT 580","GERRARD BL",230,"W","N","2006-02-01",9370,"2005-08-29",1750,"17089",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",4.75,"H","-","W","Y",1,"A","-",22107,,"N","A","H","-","A","D","1","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2222757",-122.327257966,37.950906234,2005,"0710","1","2","4","07",0,2,"A",,,"Y",,,1200,8,"B","C","A","RT 80","MCBRYDE AV",563,"E","N","2006-01-27",9370,"2005-08-16",1030,"01396",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.91,"H","-","W","Y",3,"A","-",21658,"A","F","A","H","-","A","D","6","Y","A","07",0,0,2,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2225746",-122.321799249,37.966909913,2005,"0710","1","1","2","01",0,1,"A",,,,,"Y",600,8,"E","J","A","RT 80","EL PORTAL",10,"E","N","2006-02-17",9370,"2005-08-22",305,"01784",,"3","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",5.29,"H","-","E","Y",1,"A","-",23152,"A","N","A","H","-","D","D","6","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2225863",-122.312243162,37.903285006,2005,"0710","1","6","3","17",0,1,"A",,"Y",,,,2100,8,"H","G","A","RT 80","CENTRAL AV",3,"E","N","2006-02-14",9370,"2005-08-20",1815,"01750",,"2","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.349,"R","3","E","N",2,"A","-",21451,"A","N","A","H","-","A","A","6","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"2244244",-122.370737085,37.927104298,2005,"0710","1","1","4","08",0,1,"A",,,,,,1800,8,"F","A","A","RT 580","CANAL ST",1773,"E","N","2006-01-28",9370,"2005-08-29",1525,"01790",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",4.3,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
